cluster,,AHM,bFFP,CMD,DD18,DD5,DD_0,DD_18,eFFP,EMT,Eref,EXT,FFP,MAP,MAR,MAT,MCMT,MSP,MWMT,NFFD,PAS,RH,SHM,TD,Tmin_sp,Tmin_su,Tmin_fa,Tmin_wi,Tmax_sp,Tmax_su,Tmax_fa,Tmax_wi,Tave_sp,Tave_su,Tave_fa,Tave_wi,PPT_sp,PPT_su,PPT_fa,PPT_wi
12,0.0,3.1,143.0,0.0,3.0,505.0,864.0,4823.0,240.0,-46.0,360.0,25.7,65.0,1039.0,12.2,-2.0,-16.8,517.0,10.4,91.0,324.0,52.0,9.9,24.7,-10.333333333333334,4.8,-4.733333333333333,-23.066666666666666,0.3000000000000001,13.1,4.066666666666667,-8.933333333333332,-3.933333333333333,9.299999999999999,0.2666666666666669,-15.566666666666668,234.0,315.0,285.0,187.0
12,0.25,8.6,150.0,0.0,35.0,1245.0,1137.0,5303.0,256.0,-40.3,590.0,32.4,101.0,1300.0,13.5,2.2,-12.9,611.0,15.9,127.0,463.0,57.0,24.0,26.7,-5.033333333333333,8.433333333333334,-0.8999999999999999,-17.1,6.933333333333334,20.633333333333333,9.6,-5.633333333333334,1.0333333333333332,14.633333333333335,4.366666666666667,-11.466666666666669,297.0,379.0,346.0,261.0
12,0.5,9.3,152.0,0.0,43.0,1330.0,1247.0,5539.5,258.0,-39.3,609.0,33.0,106.0,1398.0,14.0,2.8,-11.3,637.0,16.3,132.0,507.0,59.0,25.7,27.7,-4.3,8.9,-0.36666666666666653,-15.933333333333332,7.6000000000000005,21.166666666666668,10.333333333333334,-4.6,1.6000000000000003,15.066666666666668,5.0,-10.233333333333333,329.0,400.0,369.0,293.0
12,0.75,9.8,155.0,6.0,51.75,1421.0,1397.0,5767.0,261.0,-38.4,636.0,33.5,111.0,1495.0,14.5,3.5,-10.5,672.0,16.7,139.0,561.0,61.0,26.9,29.0,-3.4666666666666663,9.4,0.20000000000000018,-15.0,8.358333333333333,21.666666666666668,11.166666666666666,-3.8333333333333335,2.4,15.433333333333335,5.666666666666667,-9.5,365.0,423.0,393.0,330.0
12,1.0,12.6,174.0,84.0,112.0,1719.0,2113.0,7278.0,267.0,-35.3,726.0,35.0,124.0,2611.0,17.3,4.9,-8.2,1049.0,18.5,155.0,1639.0,68.0,31.8,30.9,-1.7333333333333334,11.200000000000001,1.7666666666666668,-12.199999999999998,10.133333333333333,23.433333333333334,12.866666666666667,-2.1,3.8333333333333335,17.266666666666666,6.966666666666668,-7.2,637.0,644.0,699.0,632.0
13,0.0,11.8,133.0,8.0,75.0,1542.0,803.0,4311.0,260.0,-39.6,594.0,34.1,110.0,958.0,12.4,3.7,-12.3,464.0,17.5,138.0,184.0,54.0,30.8,27.5,-3.8000000000000003,9.533333333333333,0.06666666666666672,-16.733333333333334,7.866666666666667,22.366666666666664,10.4,-5.733333333333333,2.466666666666667,16.266666666666666,5.7,-10.666666666666666,205.0,289.0,245.0,163.0
13,0.25,13.4,139.0,56.0,123.0,1733.0,1009.0,4775.0,267.0,-38.2,646.0,35.6,124.0,1039.0,13.1,4.5,-11.6,499.0,18.9,155.0,282.0,60.0,36.0,29.7,-2.066666666666667,11.366666666666667,1.633333333333333,-15.133333333333333,9.4,23.566666666666663,11.433333333333335,-4.866666666666667,3.6,17.5,6.6000000000000005,-9.966666666666667,225.0,316.0,276.0,212.0
13,0.5,13.9,140.0,70.0,143.0,1805.0,1079.0,4910.0,269.0,-37.9,672.0,36.0,129.0,1064.0,13.2,4.8,-11.2,514.0,19.3,159.0,301.0,62.0,37.3,30.4,-1.5666666666666667,11.933333333333332,2.0999999999999996,-14.9,10.0,23.96666666666667,12.033333333333333,-4.0,4.1000000000000005,17.9,6.933333333333334,-9.533333333333333,229.0,328.0,281.0,224.0
13,0.75,14.5,143.0,84.0,170.0,1896.0,1131.0,5019.0,270.0,-37.3,692.0,36.4,132.0,1089.0,13.3,5.3,-10.5,526.0,19.8,162.0,325.0,63.0,39.3,30.9,-1.1666666666666667,12.333333333333334,2.4333333333333336,-14.333333333333334,10.466666666666667,24.433333333333334,12.533333333333331,-3.3333333333333335,4.6,18.333333333333332,7.366666666666667,-8.933333333333332,239.0,337.0,289.0,234.0
13,1.0,16.9,150.0,126.0,246.0,2147.0,1246.0,5279.0,276.0,-35.1,759.0,37.2,144.0,1257.0,14.5,6.8,-8.5,609.0,20.8,176.0,384.0,66.0,44.5,31.8,0.20000000000000018,13.666666666666666,3.766666666666666,-12.333333333333334,12.966666666666667,25.8,14.4,-1.3,6.033333333333334,19.46666666666667,8.733333333333333,-7.166666666666667,291.0,390.0,358.0,265.0
14,0.0,11.5,130.0,2.0,27.0,1392.0,323.0,4112.0,278.0,-29.6,475.0,27.0,139.0,1223.0,12.8,5.8,-4.2,427.0,13.7,180.0,130.0,71.0,32.2,15.4,-0.13333333333333316,9.566666666666668,4.666666666666667,-7.133333333333333,6.8,15.033333333333333,12.166666666666666,0.10000000000000002,3.633333333333333,12.266666666666666,8.499999999999998,-3.466666666666667,283.0,252.0,320.0,355.0
14,0.25,12.1,135.0,16.0,35.0,1468.0,396.0,4263.0,281.0,-28.9,519.0,28.9,143.0,1267.0,13.513540822595177,6.1,-3.6,442.0,15.0,185.0,173.0,73.0,33.3,17.8,0.20000000000000004,9.866666666666667,5.3,-6.5,7.400000000000001,17.466666666666665,12.666666666666666,0.7666666666666666,3.9,13.666666666666666,9.0,-2.8333333333333335,295.0,259.0,330.0,381.0
14,0.5,12.5,136.0,23.0,40.0,1502.0,434.0,4301.0,282.0,-28.3,532.0,29.5,146.0,1297.0,13.8,6.2,-3.2,449.0,15.3,188.0,197.0,74.0,33.8,18.4,0.5,10.033333333333333,5.6000000000000005,-5.966666666666666,7.566666666666667,18.366666666666664,12.799999999999999,1.0999999999999999,4.033333333333333,14.233333333333334,9.200000000000001,-2.466666666666667,300.0,262.0,339.0,395.0
14,0.75,12.9,138.0,26.0,43.0,1538.0,467.0,4344.0,284.0,-27.7,546.0,29.9,149.0,1332.0,14.0,6.3,-2.7,457.0,15.5,192.0,227.0,75.0,34.5,19.1,0.7666666666666666,10.166666666666668,5.966666666666666,-5.433333333333334,7.8,18.733333333333334,12.9,1.5333333333333332,4.166666666666667,14.466666666666667,9.466666666666667,-1.9666666666666668,307.0,266.0,352.0,406.0
14,1.0,13.4,139.0,49.0,64.0,1668.0,525.0,4454.0,290.0,-26.0,580.0,31.1,160.0,1383.0,14.3,6.8,-1.6,470.0,16.5,207.0,268.0,80.0,36.6,20.4,1.3666666666666665,10.733333333333334,7.066666666666666,-4.0,8.533333333333333,20.366666666666667,13.466666666666667,2.4,4.666666666666667,15.533333333333331,9.966666666666667,-0.8000000000000002,326.0,276.0,372.0,421.0
15,0.0,12.3,140.0,35.0,59.0,1430.0,1009.0,4924.0,258.0,-41.7,567.0,34.0,106.0,866.0,12.3,2.7,-14.2,419.0,17.1,128.0,256.0,55.0,34.9,27.7,-5.133333333333334,9.133333333333333,-0.4000000000000001,-19.133333333333336,6.7,21.866666666666664,9.566666666666668,-7.033333333333334,1.5,15.766666666666666,4.833333333333333,-12.466666666666667,190.0,256.0,233.0,168.0
15,0.25,13.4,147.0,88.0,81.0,1527.0,1244.0,5297.0,260.0,-40.3,628.0,35.2,111.0,951.0,13.2,3.2,-13.0,458.0,17.9,137.0,313.0,57.0,37.9,30.2,-4.233333333333333,9.966666666666667,0.10000000000000024,-17.3,8.333333333333334,23.0,10.700000000000001,-5.5,2.1,16.53333333333333,5.433333333333333,-11.4,209.0,284.0,263.0,192.0
15,0.5,13.8,149.0,97.0,86.0,1547.0,1299.0,5394.0,261.0,-40.0,636.0,35.4,113.0,975.0,13.3,3.3,-12.6,466.0,18.0,139.0,324.0,58.0,38.8,30.7,-3.966666666666667,10.133333333333335,0.2666666666666669,-16.966666666666665,8.566666666666665,23.233333333333334,11.0,-5.133333333333334,2.233333333333333,16.666666666666668,5.633333333333334,-11.1,214.0,290.0,269.0,200.0
15,0.75,14.1,149.0,107.0,92.0,1582.0,1334.0,5446.0,262.0,-39.5,644.0,35.6,115.0,997.0,13.5,3.6,-12.1,475.0,18.2,143.0,335.0,59.0,39.7,31.0,-3.533333333333333,10.4,0.5666666666666668,-16.46666666666667,8.733333333333333,23.433333333333337,11.366666666666667,-4.766666666666667,2.5,16.833333333333332,5.933333333333334,-10.666666666666666,221.0,295.0,275.0,209.0
15,1.0,16.1,153.0,148.0,139.0,1756.0,1464.0,5618.0,270.0,-37.6,710.0,36.3,130.0,1091.0,14.3,4.7,-9.8,511.0,19.3,160.0,403.0,64.0,44.0,32.4,-1.866666666666667,12.0,2.233333333333333,-14.4,10.299999999999999,24.233333333333334,12.566666666666668,-2.6666666666666665,3.733333333333333,17.8,6.833333333333333,-8.566666666666668,252.0,333.0,303.0,261.0
16,0.0,12.8,138.0,68.0,90.0,1690.0,665.0,4171.0,261.0,-37.7,672.0,34.3,114.0,943.0,12.1,5.0,-10.0,424.0,17.9,143.0,187.0,53.0,34.9,25.3,-2.4999999999999996,9.866666666666665,0.6333333333333332,-14.933333333333332,9.966666666666667,23.3,12.5,-2.8666666666666667,3.9,16.63333333333333,6.900000000000001,-8.6,221.0,237.0,250.0,191.0
16,0.25,13.9,141.0,131.0,152.0,1872.0,794.0,4430.0,267.0,-36.8,724.0,36.3,124.0,1067.0,13.0,5.7,-9.0,450.0,19.3,154.0,275.0,56.0,40.9,27.9,-1.7999999999999996,11.233333333333333,1.8,-13.800000000000002,10.966666666666667,24.8,13.733333333333333,-1.7666666666666666,4.633333333333334,18.03333333333333,7.833333333333332,-7.766666666666666,261.0,266.0,289.0,239.0
16,0.5,14.3,142.0,146.0,166.0,1916.0,839.0,4521.0,268.0,-36.3,740.0,36.7,126.0,1116.0,13.3,6.0,-8.6,460.0,19.6,155.0,289.0,57.0,42.5,28.2,-1.5000000000000002,11.433333333333335,2.033333333333333,-13.399999999999999,11.366666666666667,25.066666666666666,14.033333333333333,-1.3333333333333333,4.9,18.266666666666666,8.066666666666666,-7.366666666666666,273.0,280.0,299.0,257.0
16,0.75,14.8,143.0,156.0,180.0,1970.0,885.0,4610.0,269.0,-35.9,756.0,36.9,128.0,1156.0,13.7,6.3,-8.2,477.0,19.8,158.0,301.0,58.0,43.6,28.6,-1.2333333333333334,11.633333333333333,2.266666666666667,-12.966666666666667,11.866666666666667,25.366666666666664,14.399999999999999,-0.8999999999999999,5.266666666666667,18.46666666666667,8.299999999999999,-6.933333333333333,288.0,295.0,311.0,279.0
16,1.0,16.8,147.0,205.0,220.0,2118.0,977.0,4822.0,275.0,-33.3,805.0,37.8,135.0,1238.0,15.4,7.1,-6.8,542.0,20.3,172.0,356.0,63.0,46.8,29.5,-0.20000000000000018,12.433333333333332,3.7000000000000006,-10.366666666666667,13.133333333333333,26.3,15.699999999999998,0.9333333333333332,6.2,19.033333333333335,9.033333333333333,-5.533333333333334,314.0,340.0,343.0,325.0
17,0.0,16.2,129.0,78.0,150.0,1932.0,475.0,3661.0,269.0,-35.8,650.0,34.5,129.0,793.0,12.0,6.4,-8.9,381.0,18.9,160.0,74.0,56.0,40.7,24.8,-1.133333333333333,11.033333333333331,2.5333333333333328,-12.933333333333332,10.466666666666667,23.066666666666666,12.933333333333335,-2.1333333333333333,5.166666666666667,17.9,8.466666666666667,-7.466666666666666,186.0,219.0,212.0,128.0
17,0.25,18.1,133.0,160.0,223.0,2148.0,571.0,3911.0,274.0,-33.6,754.0,36.5,139.0,880.0,13.2,7.2,-7.0,429.0,20.2,171.0,122.0,60.0,44.5,26.1,0.2333333333333334,12.533333333333331,3.6,-10.866666666666667,12.133333333333333,25.466666666666665,14.866666666666665,-0.6333333333333334,6.2,19.033333333333335,9.333333333333334,-5.666666666666667,210.0,260.0,237.0,160.0
17,0.5,18.8,134.0,178.0,246.0,2201.0,613.0,4003.0,276.0,-32.5,788.0,36.9,142.0,935.0,13.4,7.6,-6.1,445.0,20.6,175.0,145.0,61.0,46.1,26.4,0.5,12.933333333333332,3.933333333333333,-9.933333333333332,12.566666666666668,25.833333333333332,15.333333333333334,-0.19999999999999996,6.5,19.366666666666664,9.566666666666666,-5.033333333333333,223.0,272.0,249.0,181.0
17,0.75,19.8,136.0,197.0,271.0,2276.0,668.0,4114.0,277.0,-31.9,826.0,37.5,144.0,967.0,13.8,7.9,-5.6,460.0,21.0,179.0,166.0,62.0,48.1,28.1,0.8000000000000002,13.299999999999999,4.2,-9.433333333333332,13.033333333333333,26.3,15.666666666666666,0.3333333333333334,6.866666666666667,19.7,9.9,-4.566666666666666,239.0,282.0,261.0,196.0
17,1.0,23.4,141.0,270.0,349.0,2455.0,826.0,4383.0,282.0,-30.0,893.0,39.0,153.0,1084.0,15.4,8.8,-4.5,503.0,22.0,189.0,241.0,68.0,54.3,29.9,1.7,14.266666666666666,5.466666666666668,-7.966666666666666,14.666666666666666,27.7,16.96666666666667,1.8999999999999997,7.833333333333333,20.7,10.799999999999999,-3.533333333333333,284.0,312.0,309.0,247.0
18,0.0,11.1,141.0,14.0,45.0,1371.0,732.0,4486.0,257.0,-40.1,611.0,32.4,101.0,945.0,12.9,3.0,-12.6,449.0,16.3,126.0,206.0,53.0,29.7,24.6,-4.900000000000001,7.833333333333333,-0.566666666666667,-17.166666666666668,7.966666666666666,20.866666666666664,10.733333333333334,-5.3,1.8,15.133333333333333,5.2,-11.266666666666666,211.0,271.0,250.0,169.0
18,0.25,13.1,145.0,84.0,80.0,1605.0,1002.0,4865.0,262.0,-38.4,698.0,34.6,114.0,1036.0,13.8,4.3,-10.1,498.0,17.6,141.0,280.0,56.0,34.1,27.7,-3.4,9.566666666666666,0.6666666666666666,-15.166666666666666,9.833333333333334,23.26666666666667,12.466666666666667,-2.9666666666666663,3.266666666666667,16.433333333333334,6.6000000000000005,-9.0,237.0,307.0,281.0,204.0
18,0.5,13.8,146.0,91.0,92.0,1660.0,1024.0,4945.0,264.0,-38.0,708.0,35.0,117.0,1069.0,14.1,4.6,-9.9,511.0,18.0,147.0,299.0,57.0,35.5,27.9,-2.8333333333333335,10.066666666666666,1.0000000000000002,-14.833333333333334,10.133333333333333,23.633333333333336,12.766666666666666,-2.7999999999999994,3.5666666666666664,16.766666666666666,6.866666666666666,-8.833333333333334,246.0,318.0,289.0,216.0
18,0.75,14.2,149.0,100.0,108.0,1724.0,1051.0,5026.0,265.0,-37.7,715.0,35.2,120.0,1104.0,14.4,4.9,-9.8,521.0,18.4,150.0,325.0,58.0,36.4,28.2,-2.5,10.433333333333332,1.3333333333333333,-14.566666666666668,10.299999999999999,23.86666666666667,12.933333333333332,-2.6333333333333333,3.866666666666667,17.133333333333333,7.1000000000000005,-8.666666666666666,260.0,322.0,301.0,227.0
18,1.0,15.6,157.0,151.0,139.0,1839.0,1319.0,5487.0,269.0,-34.3,753.0,36.3,128.0,1230.0,17.8,5.9,-7.0,575.0,19.1,159.0,432.0,64.0,41.0,30.6,-1.3,11.233333333333334,2.466666666666667,-11.433333333333332,11.333333333333334,24.73333333333333,14.266666666666666,-0.5,4.766666666666667,17.8,8.0,-6.033333333333334,333.0,362.0,339.0,278.0
19,0.0,10.5,146.0,20.0,38.0,1242.0,1072.0,5109.0,255.0,-41.7,526.0,33.0,98.0,929.0,11.8,1.9,-14.6,430.0,16.3,122.0,324.0,55.0,31.1,27.3,-6.3,8.466666666666667,-1.2666666666666668,-19.03333333333333,5.633333333333333,20.599999999999998,8.633333333333335,-7.566666666666666,0.3333333333333333,14.833333333333334,4.033333333333332,-12.833333333333334,193.0,263.0,244.0,185.0
19,0.25,11.8,150.0,50.0,54.0,1356.0,1307.0,5503.0,258.0,-40.5,577.0,34.0,106.0,1006.0,13.1,2.4,-13.5,465.0,17.1,131.0,378.0,60.0,35.4,30.0,-4.466666666666666,9.333333333333334,-0.2333333333333334,-17.400000000000002,6.766666666666667,21.766666666666666,9.433333333333332,-6.3999999999999995,1.2,15.6,4.633333333333332,-11.866666666666667,217.0,289.0,270.0,216.0
19,0.5,12.2,151.0,62.0,61.0,1404.0,1381.0,5617.0,259.0,-40.1,590.0,34.3,108.0,1037.0,13.2,2.7,-13.2,474.0,17.4,134.0,400.0,61.0,36.6,30.4,-4.233333333333333,9.666666666666666,-2.9605947323337506e-16,-16.933333333333334,7.133333333333333,22.066666666666666,9.733333333333333,-6.1000000000000005,1.4666666666666666,15.866666666666667,4.8999999999999995,-11.6,227.0,297.0,277.0,241.0
19,0.75,12.6,153.0,73.0,71.0,1462.0,1420.0,5702.0,261.0,-39.3,602.0,34.7,111.0,1092.0,13.4,3.0,-12.5,484.0,17.7,137.0,427.0,62.0,37.8,30.7,-3.8666666666666667,10.1,0.4000000000000001,-16.133333333333336,7.533333333333334,22.433333333333337,10.133333333333335,-5.7,1.7666666666666666,16.23333333333333,5.233333333333333,-10.9,248.0,302.0,289.0,259.0
19,1.0,14.0,157.0,111.0,103.0,1610.0,1537.0,5872.0,268.0,-36.8,667.0,35.5,122.0,1181.0,14.4,4.1,-10.1,537.0,18.6,150.0,509.0,67.0,41.7,31.9,-2.6999999999999993,11.266666666666666,2.033333333333333,-13.866666666666665,9.266666666666667,23.266666666666666,11.866666666666667,-3.1999999999999997,3.033333333333333,17.066666666666666,6.300000000000001,-9.033333333333333,284.0,339.0,317.0,286.0
20,0.0,12.1,141.0,60.0,77.0,1589.0,812.0,4506.0,261.0,-39.5,647.0,34.5,109.0,880.0,11.9,4.0,-12.0,419.0,17.5,134.0,195.0,53.0,34.0,26.8,-3.866666666666667,8.933333333333334,0.4000000000000001,-16.400000000000002,9.1,23.066666666666666,11.466666666666667,-4.533333333333333,2.6999999999999997,16.3,6.033333333333332,-10.366666666666667,190.0,248.0,231.0,163.0
20,0.25,13.6,144.0,109.0,121.0,1726.0,970.0,4784.0,264.0,-38.1,690.0,36.0,119.0,1024.0,12.8,4.7,-10.6,466.0,18.8,148.0,301.0,57.0,39.3,28.9,-2.6333333333333337,10.700000000000001,1.1333333333333335,-15.200000000000001,9.933333333333332,24.133333333333336,12.466666666666667,-3.266666666666667,3.6666666666666665,17.466666666666665,6.833333333333333,-9.200000000000001,232.0,282.0,283.0,221.0
20,0.5,13.9,145.0,117.0,130.0,1766.0,1003.0,4849.0,265.0,-37.8,702.0,36.2,120.0,1072.0,13.0,5.0,-10.2,474.0,19.0,150.0,315.0,57.0,40.1,29.2,-2.3666666666666667,10.933333333333332,1.3,-14.833333333333334,10.266666666666666,24.333333333333332,12.866666666666667,-2.766666666666667,3.9666666666666663,17.633333333333333,7.066666666666666,-8.799999999999999,251.0,288.0,295.0,239.0
20,0.75,14.3,146.0,129.0,139.0,1798.0,1053.0,4942.0,266.0,-37.5,714.0,36.4,121.0,1105.0,13.2,5.2,-9.9,481.0,19.2,151.0,329.0,58.0,40.9,29.6,-2.1666666666666665,11.133333333333333,1.4333333333333333,-14.5,10.5,24.533333333333335,13.166666666666666,-2.4,4.133333333333334,17.8,7.3,-8.5,262.0,296.0,305.0,252.0
20,1.0,17.8,152.0,183.0,172.0,1940.0,1190.0,5177.0,269.0,-35.5,765.0,37.1,128.0,1248.0,14.1,5.9,-7.9,549.0,19.7,158.0,399.0,61.0,45.7,30.8,-1.2666666666666666,11.566666666666668,2.3,-12.433333333333332,11.733333333333334,25.3,14.399999999999999,-1.1333333333333335,5.1000000000000005,18.366666666666664,8.033333333333333,-6.966666666666666,312.0,344.0,344.0,296.0
