,pc1,pc2,pc3,pc4,pc5,cluster,sil_x,sil_y,threshold
18,-0.630722823890768,7.088860197537732,-0.5472788215124947,-0.22952139418708986,-0.3701097005690246,2,0.622311126859837,-0.07049961361597976,1.0
19,-2.6201263605643668,7.364641726687252,-0.09382883690282132,0.7720552528768297,-1.9064762177429448,2,0.4675693974927259,-0.07049961361597976,1.0
20,-3.87944090819331,8.522810042742536,0.7150535915633138,-0.010018696128376284,-1.736277943089031,2,0.37307882699923167,-0.07049961361597976,1.0
21,-4.032704601271964,5.9072014669893145,0.7211336079675053,-0.8766536596909595,-0.5769806275331889,2,0.296052364868369,-0.07049961361597976,1.0
22,-4.824525828588325,8.094863094314677,-1.100212376720744,0.29629585072824327,-0.7537381088814873,2,0.3598653341816229,-0.07049961361597976,1.0
23,-4.656255475845536,5.619294156379816,0.6089895839075226,0.17621609062131618,-0.07080756108527761,2,0.23870369021680374,-0.07049961361597976,1.0
24,-4.499725088963578,9.240773133960609,-1.8385952710291125,-1.2095515056059152,0.6906653607580429,2,0.38792212123065234,-0.07049961361597976,1.0
25,-3.775369246027907,5.741382719852641,-0.8522519880596664,0.0719692218066453,-0.670926265792825,2,0.3829270386088456,-0.07049961361597976,1.0
26,-2.295935685934985,5.200316260920897,0.8204373818689787,0.26142403021176247,-0.6453526156056907,2,0.43251469023314265,-0.07049961361597976,1.0
27,-5.192693494092405,5.50966897461903,0.9450054601588994,0.9889253275531029,-1.5613601620345625,2,0.1544621379603186,-0.07049961361597976,1.0
28,-4.3754433566771365,8.46859438141058,-1.1506105310996932,-1.3798094439678754,0.9933915815768404,2,0.383974123421109,-0.07049961361597976,1.0
29,-0.07316488266097529,8.179778184820796,0.9420784634571714,0.24110096420148366,-0.9204645781238794,2,0.5451451818420721,-0.07049961361597976,1.0
30,-2.688826000973749,6.41902603797232,-0.2922981702872094,0.2699375510679027,-0.7689795967630548,2,0.49108067029919944,-0.07049961361597976,1.0
31,-4.68954566333751,6.58151014289155,-0.30159663503457235,-0.8401666391264019,0.5454852940362859,2,0.3107973389203322,-0.07049961361597976,1.0
32,-5.171483452303353,7.388895388154614,-0.8611926199532873,-0.8835642580638733,0.6815841276500754,2,0.31024313138750836,-0.07049961361597976,1.0
33,1.1461341880019105,8.131813350261424,-0.08821410327582552,-0.25119106780257294,-0.41378396129584305,2,0.5544368356120214,-0.07049961361597976,1.0
34,-4.017696179721456,5.944471547433284,1.0140383840973641,0.395069936354623,-0.9221261341801918,2,0.2985380916189814,-0.07049961361597976,1.0
35,-3.6192149639809226,6.364920802860725,1.536416986018838,0.5333655755334735,-1.1393852392668269,2,0.3267817728126002,-0.07049961361597976,1.0
36,-4.172984565941459,5.016589299041738,0.2714171487244987,0.530336712854827,-0.8640066573369113,2,0.25364713583387277,-0.07049961361597976,1.0
37,-4.999606941554504,7.28696496829002,-0.39152758026893053,0.023827705947851885,-0.3888758842906153,2,0.3179482555583602,-0.07049961361597976,1.0
38,-3.2973104994437685,7.167942345923821,1.2575454582961412,0.3356344159473457,-1.1096428809059882,2,0.3895559296949608,-0.07049961361597976,1.0
39,-5.215671961036136,6.411185361269576,0.12572059916679895,-0.13320662628285196,-0.005902270418571524,2,0.24872865520021328,-0.07049961361597976,1.0
40,-4.459668970244942,9.074411287547129,-1.6675996935060238,-0.6955001082900977,0.3521444621865292,2,0.3960829787786883,-0.07049961361597976,1.0
41,-4.792616857925542,3.8746113555413104,0.3061051043142963,0.85173733066263,-0.22716426564668676,2,0.060229959374228016,-0.07049961361597976,1.0
42,-4.913270904708031,8.28978804803226,-2.0539144854489275,-2.006332327685001,1.1769094267467226,2,0.3415895616228529,-0.07049961361597976,1.0
43,-4.507779360462754,3.197758359229571,-0.9328964727550927,0.10627359167729562,-0.9955002462155446,2,0.0447761580056666,-0.07049961361597976,1.0
44,-3.2411321616710618,8.350827873608525,0.9665205667916308,0.14941113129340072,-1.8729386097329437,2,0.40090016913658244,-0.07049961361597976,1.0
45,-4.9580880486956405,7.865137875891656,-1.089318018606049,-0.7156256549377427,0.5221420009450474,2,0.34510919648956534,-0.07049961361597976,1.0
46,-5.323365180675432,4.450980193202948,0.8143427158681923,0.8383897449041755,-0.6759654632817053,2,0.04843172859749395,-0.07049961361597976,1.0
47,-4.389263950574186,3.2912256543035903,-0.10981033365126032,0.6380775040643507,-0.46872770975082373,2,0.042865440463851344,-0.07049961361597976,1.0
48,-4.212703804559244,5.497186836422926,1.2033041762967003,0.667342735562542,-0.6992852989729075,2,0.24636643665085464,-0.07049961361597976,1.0
49,-2.2689017410994867,5.4701850477529,1.0472029823710403,0.2873576167318906,-0.5681258438258074,2,0.4365631719518323,-0.07049961361597976,1.0
50,-4.500530547908293,8.785360550665686,-1.5530402902954383,-1.4462495900774075,0.9682490416050145,2,0.3807439114641536,-0.07049961361597976,1.0
51,2.562295989515584,3.020336941075929,-0.2065748299272012,-1.2949037311368883,-1.4971076996922381,2,0.11830108926853732,-0.07049961361597976,1.0
52,-3.4965749585507706,7.818956354266587,1.3309547117028973,-0.6079120480500146,-0.6173978697405088,2,0.38145434156624164,-0.07049961361597976,1.0
53,-4.883509104577188,5.42148883585043,0.9718298758464867,0.5358361845427567,-0.6186140708323293,2,0.18369063051986395,-0.07049961361597976,1.0
54,-2.6817654707499505,6.47559045844745,1.065105119190774,0.2288995896216207,-0.8712822068111995,2,0.43299019662136234,-0.07049961361597976,1.0
55,-4.971613490121008,6.834999132681642,0.9749412393904594,0.017896381762445415,-1.1869549913075952,2,0.25400414102028385,-0.07049961361597976,1.0
56,-4.64728635946972,5.525612406265923,0.6821564341930519,0.09590805801879548,-0.006094878407211623,2,0.22912003840913367,-0.07049961361597976,1.0
57,-2.7595381917273487,9.393219785662282,1.140998066858862,-0.31543943179841044,-1.47696301603664,2,0.42193091714115694,-0.07049961361597976,1.0
58,-4.466318349738715,4.096173823611233,0.4609648037296758,0.8259887657902487,-0.5839463147492875,2,0.11998705780509747,-0.07049961361597976,1.0
59,0.8059266077516894,8.282471722939345,0.6009588456516596,0.16225755788402643,-0.8151948887531572,2,0.5391028370203222,-0.07049961361597976,1.0
60,-5.232059342318585,8.32442358073579,-2.5911086282975098,-2.287436386478682,1.0789031919098457,2,0.3185406016089037,-0.07049961361597976,1.0
61,-3.0121458256755624,7.6325038705631405,1.357300501454512,-0.17292397924516423,-0.8900207646114116,2,0.4121078033528948,-0.07049961361597976,1.0
62,-3.1669858211999875,7.588212657143164,1.3384325964027661,0.12888513656140307,-1.1846023732444233,2,0.39972462961970434,-0.07049961361597976,1.0
63,-3.5206863612129893,5.946937271439823,-0.341767379275911,0.2107264344673803,-1.1510748345198771,2,0.3944177888542992,-0.07049961361597976,1.0
64,1.745240837853671,8.851993986226045,0.43501877595375466,-0.053678329751146496,-0.8111835665708822,2,0.49563615122231214,-0.07049961361597976,1.0
65,-4.726043844319729,5.8079578871659,0.6034862942007385,-0.0792756044670428,0.11741785134764368,2,0.24329249574163692,-0.07049961361597976,1.0
66,-3.104311518731183,7.4827581351784564,1.2552315531245852,-0.2846202819123419,-0.8047183426266621,2,0.4086511645250374,-0.07049961361597976,1.0
67,-4.8043068496962436,3.469149903997002,0.155562404825475,0.7692402768908551,-0.4437659702831259,2,0.004127802680702416,-0.07049961361597976,1.0
68,-4.139080012682006,5.91114907778291,1.2586297842025975,0.5531962274314115,-1.2342589235228012,2,0.27020335869062423,-0.07049961361597976,1.0
69,-5.663094083034092,8.66606742422581,-2.8557938195609913,-2.3453161903920616,0.9419481850551099,2,0.2971269713541451,-0.07049961361597976,1.0
70,-2.963259416646148,7.476406818882932,1.4198311840979085,-0.02572937328616436,-0.9778452453148759,2,0.410694147144241,-0.07049961361597976,1.0
71,-0.7956541267847924,7.4490211457136075,0.30059202312827676,0.08697531657672809,-0.5836596802714993,2,0.5864170538385965,-0.07049961361597976,1.0
72,-4.070446563524129,6.073607052032745,1.069970790619751,0.2131801965506397,-0.3724426409967658,2,0.30316372371778216,-0.07049961361597976,1.0
73,-4.288830896706027,7.632667410655915,-0.7155282709605808,-1.3873246882482677,0.8686389657418188,2,0.3738457315532703,-0.07049961361597976,1.0
74,-2.4040984821337017,7.135980828613254,1.4057973055641415,-0.09779828304333214,-0.6729328795873241,2,0.44781565624875513,-0.07049961361597976,1.0
75,-5.021717093302118,2.817987680579578,-3.0214557639385786,-0.1530259239872371,-1.5943684966584346,2,0.011449025135309362,-0.07049961361597976,1.0
76,2.165962901765643,2.9169576690759813,-0.16198354332154966,-0.9861058429345395,-1.8123540495442307,2,0.14601303369726756,-0.07049961361597976,1.0
77,-4.6779677780886395,2.307623663381,-2.910751280233105,-0.39116145774920263,-1.9561668177682272,2,-0.026814408495754873,-0.07049961361597976,1.0
78,-5.107478047331853,2.758325922537684,-3.040412775740743,-0.1763517160464184,-1.652502102366597,2,-0.0050904888211728205,-0.07049961361597976,1.0
79,-3.4326219109019696,3.502486266781584,0.013876526291306444,0.6152838336830058,-0.453806899717,2,0.19828954063061174,-0.07049961361597976,1.0
80,-3.133431435176761,7.568500603374206,1.1916999930703625,0.09679938065286385,-1.4007975077495822,2,0.4034471740565391,-0.07049961361597976,1.0
81,-5.061202579799229,3.8209063096615843,-0.4053150271706255,0.5291868247827354,-0.25596024211368157,2,0.0496454353567634,-0.07049961361597976,1.0
82,-5.316081076157335,9.969857522293422,-3.4132719917079735,-2.179910424580881,0.7476336056265379,2,0.3296041145964318,-0.07049961361597976,1.0
83,-5.0805267545052555,10.019921833538113,-3.245235129817405,-1.9828855301311485,0.5919789115924885,2,0.34501828034645754,-0.07049961361597976,1.0
84,-2.695664227581122,6.554016473745528,-0.03994629550144442,0.1940757452887441,-0.7826298131399874,2,0.48377285500415335,-0.07049961361597976,1.0
85,-2.426565405109303,6.888315942557296,1.2963682658136064,-0.03094321444732132,-0.641607280866343,2,0.4497018348619686,-0.07049961361597976,1.0
86,-2.2159242948945295,3.5283917899369484,1.040357747323285,0.08752159856207918,-0.041206703716058876,2,0.28197813530816146,-0.07049961361597976,1.0
87,-1.503420658751172,7.84203039969747,-0.10657536507529332,0.9818097998227722,-2.2776354723696373,2,0.5112473198034555,-0.07049961361597976,1.0
88,-4.505745112416752,6.437134737799409,0.4361204565031097,-0.5935770994903404,0.464894088016925,2,0.3010094655489393,-0.07049961361597976,1.0
89,-3.9514384995523395,3.9988629110596605,-0.2819988297174682,-0.009557326227620627,-0.6879980585183373,2,0.19904632218712257,-0.07049961361597976,1.0
90,-4.813437208881886,8.223747400323266,-1.9780871441184582,-2.0600545427609696,1.132506489668999,2,0.3459102553583791,-0.07049961361597976,1.0
91,-4.753139535059462,4.7997491349032515,0.941655617624514,0.881352661336036,-0.8100317557269904,2,0.14236264970886606,-0.07049961361597976,1.0
92,1.1449297135606582,3.2455921796307012,-0.13665270783355216,-0.7803607598600742,-1.765340784382277,2,0.30225603600756784,-0.07049961361597976,1.0
93,-2.9767276804841605,4.369308576847419,0.2824465778910843,0.16028810650265166,-0.48333712125358624,2,0.3347349027868467,-0.07049961361597976,1.0
94,-5.041889104262803,4.579828549870759,0.8375941998379606,0.6769877051754741,-0.5528522578983316,2,0.09227365529031603,-0.07049961361597976,1.0
95,-2.8609666515585794,7.18317674300346,-0.10827243358056665,0.7632204827404914,-1.9279913074623918,2,0.4500036332457802,-0.07049961361597976,1.0
96,-2.693503209322322,3.826825550051333,0.2777087260136569,0.49715413987324636,-0.3909098554061795,2,0.31729358925649004,-0.07049961361597976,1.0
97,-3.452946417673478,7.426215278568345,0.20034732278392475,0.4816578439354039,-1.8759994889299885,2,0.4044973576697915,-0.07049961361597976,1.0
98,-4.793643865293894,5.473353986892595,0.8738435543177591,-0.10440372297247667,0.12646521497703783,2,0.19989965589806608,-0.07049961361597976,1.0
99,-4.839771109926642,7.076492607724153,-0.7662601937177231,-1.09969324430919,0.5267114638687298,2,0.3231400907305361,-0.07049961361597976,1.0
100,-3.03268094915782,7.355589131844163,1.3400116532196904,0.024480572361528806,-0.9264648131539072,2,0.4091950141436312,-0.07049961361597976,1.0
101,-4.876286579946178,9.309310920618348,-2.4501127710795543,-2.1481980255028077,1.0753995117383808,2,0.3515703263124194,-0.07049961361597976,1.0
102,-3.1910064018072117,5.036491560531869,0.8822109806205252,0.7392299225036949,-0.7292768017928257,2,0.333347749985586,-0.07049961361597976,1.0
103,-4.2286032654329855,4.294999632859149,0.5855451447782077,0.14885878492553212,0.15206325028432138,2,0.16406235554512413,-0.07049961361597976,1.0
104,-5.450094335758442,5.8498252088828995,0.1799165978418634,0.15851785397737653,-0.2755880331987162,2,0.19012994260401608,-0.07049961361597976,1.0
105,-5.770571654962658,9.773766265002024,-3.2616859344822196,-2.3996293347971047,0.9105168831385066,2,0.3023512912108054,-0.07049961361597976,1.0
106,-5.470848870153655,8.32450661736334,-2.863951475281714,-2.2024467888864927,0.8681261445788566,2,0.30627917247277736,-0.07049961361597976,1.0
107,-3.124150990216619,8.333637185169561,0.6887741526236429,0.09157172399387892,-1.560755826366813,2,0.42337581638002986,-0.07049961361597976,1.0
108,2.3642542332672583,2.725482144679826,-0.657307051393144,-1.0714226331371495,-1.7266037718362643,2,0.1138999336240993,-0.07049961361597976,1.0
109,-4.7992660353900645,7.639166550926557,-1.3418805181583087,-1.7073465135547663,0.8528771987032884,2,0.33891018251222726,-0.07049961361597976,1.0
110,-1.6690759722818462,2.323316427186472,-1.7163098206842138,-0.4183508427651173,-1.5463565273424253,2,0.28551588250879867,-0.07049961361597976,1.0
111,-3.6651060945251466,6.219639614583318,1.4660620292505044,0.5516394030376495,-1.053177655890915,2,0.3213991060154515,-0.07049961361597976,1.0
112,-3.160572954279343,7.136671259251791,1.2920965823506645,0.26516874118682965,-1.0756930652834233,2,0.3976061433285277,-0.07049961361597976,1.0
113,-4.852547531030184,8.355560565232427,-2.2150878529434923,-2.2035505753773705,1.1365451910885864,2,0.3433668843317977,-0.07049961361597976,1.0
114,-4.52242819809761,5.888909159313186,0.7115271588194273,0.2429078716055818,-0.2363435597043352,2,0.26573657652150806,-0.07049961361597976,1.0
115,-4.768167698379065,9.10639944048748,-2.1299330551587845,-1.712905398646483,0.947510752090348,2,0.3644905691836838,-0.07049961361597976,1.0
116,-2.968785424924578,4.185650577286942,0.5158523779969648,0.6284724779579423,-0.4484036952416044,2,0.3091436961044422,-0.07049961361597976,1.0
117,-3.4042806796936973,3.5790440743227743,0.15732011353489916,0.6669125140644582,-0.7892849988128455,2,0.20046904262567392,-0.07049961361597976,1.0
118,-5.072710886043447,6.343635279772519,0.08111355454319674,0.012533563840739332,0.00679279666113985,2,0.2613484536919951,-0.07049961361597976,1.0
119,-4.131692594292526,4.74147781059574,0.6889933320038025,0.3685372599120978,-0.1468043061129,2,0.2195935790506656,-0.07049961361597976,1.0
120,-2.8824525219168784,7.47972604942489,1.4069707881418765,-0.15646951718852356,-0.799761484545059,2,0.41817141406007785,-0.07049961361597976,1.0
121,-4.98867192662431,10.270926031896709,-3.4571078978398404,-1.824246881192685,0.27273462566155654,2,0.3504252116911932,-0.07049961361597976,1.0
122,-3.3514189865271486,5.833497161243035,-0.5188656160421009,-0.07309876626227614,-0.6175638463823102,2,0.4199534330864757,-0.07049961361597976,1.0
123,-2.2857951916214203,3.951843277534185,0.9319972201332705,-0.056208396458573014,-0.52428097964122,2,0.32381520481351256,-0.07049961361597976,1.0
124,-3.3901091195561093,7.645771402425185,1.3959342423815297,0.02670820737069082,-1.1291754302235308,2,0.38338912571027334,-0.07049961361597976,1.0
125,-3.3770230730341417,7.787649977436655,1.2963258067488752,-0.5153408072220693,-0.7446221531951805,2,0.3902830707762809,-0.07049961361597976,1.0
126,1.9399499486026863,1.869855325805982,-0.4727674052979508,-1.5147635714569763,-1.5519807026150076,2,0.0020392919029908834,-0.07049961361597976,1.0
127,-5.248808664424363,6.220832577083392,0.2643686383715223,-0.04357268815061046,0.005763032993504802,2,0.2309814566701232,-0.07049961361597976,1.0
128,-3.318843487107873,4.048477906426198,0.48839478581025875,0.9259166708681255,-0.5391856587787792,2,0.2545933260497701,-0.07049961361597976,1.0
129,-4.900810725740085,2.8106477210765286,-2.756441286170105,-0.27331089785963436,-1.6097385548290795,2,0.012106948685634385,-0.07049961361597976,1.0
130,-4.6412358779063085,6.441485048611213,0.6007906391465586,0.25762955852024827,-0.6915721078545283,2,0.2854360588039656,-0.07049961361597976,1.0
131,-4.180738267359227,7.249244717626966,0.305837108800476,0.039400652509558196,-1.5256161494625937,2,0.3495857395493658,-0.07049961361597976,1.0
132,-3.604788390584968,5.024286154831639,0.8564314952866977,0.42885667753803686,-0.44102237795741406,2,0.2928251912791042,-0.07049961361597976,1.0
133,-5.680363353229477,7.205496771853507,-1.768478262659593,-1.6623352909512497,0.7331719204644487,2,0.264980109066967,-0.07049961361597976,1.0
134,-5.036972852640828,2.8544867707964983,-2.9649439280956007,-0.0643393606437769,-1.7155605954234405,2,0.012808660287890121,-0.07049961361597976,1.0
135,-4.929125949026118,2.836781964735061,-2.3670458599609705,-0.1690014886430264,-1.612075825909048,2,-0.0022182708355540045,-0.07049961361597976,1.0
136,-2.8636521240292616,6.575853360525271,1.0829261333103888,-0.00969520764725883,-0.7274883492831068,2,0.4210663074942387,-0.07049961361597976,1.0
137,-4.760591982727037,3.7433884201474177,0.5854361027330778,0.9498210546869754,-0.09920606387815466,2,0.033003777776580194,-0.07049961361597976,1.0
138,-2.685809486487293,5.762637397496517,1.1528923015100325,0.2883600377376553,-0.570062323450978,2,0.40837376234758815,-0.07049961361597976,1.0
139,-5.294780657289088,10.456586429662275,-3.432699072420297,-2.283283554199209,0.6859622639617522,2,0.32927853299558807,-0.07049961361597976,1.0
140,0.27093840665355684,8.502828488216405,0.6550850245035224,0.0049848113749688975,-0.7887570846291712,2,0.5445555379268873,-0.07049961361597976,1.0
141,-2.66924973139114,8.152832890142038,0.7530032565642135,0.23732336606434987,-1.4874904134416405,2,0.45046661011531847,-0.07049961361597976,1.0
142,-4.616966898591682,9.18861553637473,-2.0748257118718603,-1.592702858022497,0.967729858678179,2,0.3754194352399902,-0.07049961361597976,1.0
143,-2.138127635042353,6.9073792803944425,0.12401784844578438,0.374142550258049,-0.9715356382148242,2,0.5194796308588601,-0.07049961361597976,1.0
144,-5.219083236150917,2.6959867728543707,-2.2999651887862123,-0.10705124476889238,-1.5664461108700563,2,-0.05455857552685344,-0.07049961361597976,1.0
145,-4.837549340326857,6.709432247883828,1.0626879906414268,0.03711680563830862,-1.0205355779278067,2,0.2584744265790657,-0.07049961361597976,1.0
146,-4.072757996627312,5.574829837322847,-1.6856388997632676,0.03933839117125049,-0.7037401427815673,2,0.35859056522294386,-0.07049961361597976,1.0
147,-6.440114398448184,9.187759585398833,-3.1714375206567333,-2.09625267839814,0.7278190647367742,2,0.2647017472745004,-0.07049961361597976,1.0
148,-5.251584083561308,8.278231905798876,-2.642557328976633,-2.2992701947013376,1.0989352630285143,2,0.31637441784015363,-0.07049961361597976,1.0
149,-3.42516912930042,7.641042360862432,1.3635421134681784,-0.21321616376839586,-0.820057551512575,2,0.38477852937993356,-0.07049961361597976,1.0
150,-3.300511283050499,4.705593423054751,-0.005761083214042697,0.5499231105303466,-1.11003755901052,2,0.33301709478695085,-0.07049961361597976,1.0
151,-3.8990049589573017,4.209727003949941,-0.19590439311265706,-0.5487497347007875,-0.3864095384046354,2,0.2196040012715299,-0.07049961361597976,1.0
152,0.316667794921164,7.591189929366336,-0.06461582704517783,-0.14968331239226598,-0.42650745994773615,2,0.594064585518219,-0.07049961361597976,1.0
153,2.8795853195242294,3.381436812862829,-0.3209807177647114,-1.2331875074355982,-1.223060968838316,2,0.14849890409846364,-0.07049961361597976,1.0
154,-2.2902214621967327,6.356481054194633,1.1564998034605194,0.0421397893080985,-0.6699397135110517,2,0.4563655093873646,-0.07049961361597976,1.0
155,-4.012318269857133,2.8668952591710912,-2.1215717457483105,-0.23579383138721677,-1.7532512165129763,2,0.09888911366289381,-0.07049961361597976,1.0
156,-3.9234331044090087,6.131618354743717,0.4888123122809136,-0.9669731741278154,-0.94098146277307,2,0.3210921473681048,-0.07049961361597976,1.0
157,-4.754893452444407,7.843384235319212,-0.7796882719854707,0.08786916342655336,-0.3307347357228438,2,0.35962916357299757,-0.07049961361597976,1.0
158,-5.139962262729098,9.628517861974327,-3.028809181407231,-2.064261176991051,0.8583094220631254,2,0.34041994280551047,-0.07049961361597976,1.0
159,-3.812534828488393,3.2359677442493076,0.21941552874897263,-0.129037119229707,0.42999343933401224,2,0.08582463426025501,-0.07049961361597976,1.0
160,-1.6174869460288288,5.955154012026537,1.0733775869356508,0.3252113681314512,-0.757846143608151,2,0.4979531846599468,-0.07049961361597976,1.0
161,-3.732889527596779,4.119522518508173,0.28740165043331306,0.8439072623997983,-0.9218518730134433,2,0.2175560400256219,-0.07049961361597976,1.0
162,-3.340490659693694,8.553115810605528,0.41424718198238747,0.23329624478378397,-1.3753433298709319,2,0.42271235326104506,-0.07049961361597976,1.0
163,-3.0434433774965357,5.104887947353282,0.9316104839342209,0.6966916472117161,-0.699481121441971,2,0.3506815665474192,-0.07049961361597976,1.0
164,-2.3119304195906065,3.990871136251452,0.18332534043157547,0.25297828137068956,-0.50868627981375,2,0.37916728887807283,-0.07049961361597976,1.0
165,-5.249106605714945,3.9547320832482358,-1.4849854919136463,-0.19531737646283562,0.3844274070372275,2,0.08378101049506545,-0.07049961361597976,1.0
166,-3.494203897105171,7.50525016659018,0.47349082599411885,0.09349598778092205,-1.5068633009047054,2,0.4018546777621601,-0.07049961361597976,1.0
167,-4.016315590465393,5.323435834643551,0.526251130038685,-0.7407321376399262,-1.0414929725697921,2,0.26411528116554817,-0.07049961361597976,1.0
168,-3.6599239407283455,7.406779846754461,1.233686255024167,-0.46452857254920266,-0.5443001401911498,2,0.36961640825495756,-0.07049961361597976,1.0
169,-3.538438392744084,6.0219054243387875,-0.48561710137269093,0.36866570874265514,-1.222024142474534,2,0.3992086467255337,-0.07049961361597976,1.0
170,-5.13785132693305,3.4327631826547327,0.45381589972069997,1.014812353377856,-0.2875643434602913,2,-0.05158670971426477,-0.07049961361597976,1.0
171,-3.7954682627790897,5.732377124158145,0.7142553613467348,0.5528185403700333,-0.9146740694951521,2,0.3224561511129997,-0.07049961361597976,1.0
172,-4.696023186729322,3.3754448859087534,-3.232874673693246,-0.3153814278394118,-1.199267888732597,2,0.11994751886151046,-0.07049961361597976,1.0
173,-4.747807017081812,3.362179892537889,-2.834693912313209,-0.31935718489148296,-1.1019055135463656,2,0.10417760766290067,-0.07049961361597976,1.0
174,-5.533837065804716,10.686749376119145,-3.792219064872788,-2.4813328756011996,0.737911951585907,2,0.31429286589691263,-0.07049961361597976,1.0
175,-2.3663005149484126,6.9394165803669985,1.279754342544065,-0.11321842362512893,-0.7466049746931178,2,0.4528748691369449,-0.07049961361597976,1.0
176,-4.904790286270781,2.806768918336031,-1.8827238741988102,0.0014372252337279158,-1.455185305395057,2,-0.022778456585884052,-0.07049961361597976,1.0
177,-2.8495769963880857,6.749600634782384,0.4844218350412841,0.1722771661772875,-1.150447992529712,2,0.4465007408000415,-0.07049961361597976,1.0
178,-2.1718226191610364,2.884536890495378,0.9636480430476464,0.4127609309504709,0.09119932052016413,2,0.2080709498533871,-0.07049961361597976,1.0
179,-4.3755626108481716,2.711954745292656,-2.087198838211529,-0.39071434376636927,-1.487075722918276,2,0.03148153106859902,-0.07049961361597976,1.0
180,-4.508245567532719,7.384611761774691,-0.6963814038393823,-1.070370867554928,0.715954298938028,2,0.3580068428026161,-0.07049961361597976,1.0
181,-4.586537457015909,8.136097809316913,1.2658067193575944,-0.24945553181901498,-1.34064832048654,2,0.31025992203174607,-0.07049961361597976,1.0
182,-3.4573525182028777,6.255932964113705,1.0873221229217305,0.42044187124372934,-0.8347653901854619,2,0.3623667330597687,-0.07049961361597976,1.0
183,-4.1176166380560675,5.792869804982268,0.8505950963053213,0.3752089561361982,-0.893293842980103,2,0.2878684839368402,-0.07049961361597976,1.0
184,-3.1221078512332903,8.871271087910328,1.0592158488040453,-0.09441930551859964,-1.675347232292118,2,0.4075762229701345,-0.07049961361597976,1.0
185,-3.0873337413718294,4.567706514411373,0.25015768356277773,0.38340183314251924,-0.8305852655250269,2,0.3380426958974844,-0.07049961361597976,1.0
186,-4.566559831098667,8.99862693709368,-2.043552009801857,-1.9825540693045915,1.1805642314977007,2,0.36973008861295925,-0.07049961361597976,1.0
187,-4.5194444185531255,5.915081025102953,0.7401631207202913,0.20507423905388117,-0.28220951735242145,2,0.26586989627892954,-0.07049961361597976,1.0
188,-4.717221040777939,7.689809851266477,-0.56215422714025,-0.16138466739710267,0.0595496118992609,2,0.35623825163877715,-0.07049961361597976,1.0
189,0.4349350096482107,7.72178690384326,-0.6738963446333125,-0.34375716397527145,-0.49817708687424345,2,0.5962361901917222,-0.07049961361597976,1.0
190,-5.01915253192082,6.858396777230276,0.6151138336671519,0.12116863592735948,-1.0487740954109392,2,0.2656891201492415,-0.07049961361597976,1.0
