cluster,AHM,bFFP,CMD,DD18,DD5,DD_0,DD_18,eFFP,EMT,Eref,EXT,FFP,MAP,MAR,MAT,MCMT,MSP,MWMT,NFFD,PAS,RH,SHM,TD,Tmin_sp,Tmin_su,Tmin_fa,Tmin_wi,Tmax_sp,Tmax_su,Tmax_fa,Tmax_wi,Tave_sp,Tave_su,Tave_fa,Tave_wi,PPT_sp,PPT_su,PPT_fa,PPT_wi
10,1.5037044148323908,1.6144682080970385,25.016924913549932,20.842884264424672,54.688254953378795,36.59127916332687,77.73702617501523,2.55232170508855,0.9998281649259042,28.439591393875748,0.5045090989307446,4.038836909153934,62.00664000602128,0.4472605255926192,0.2629077187428774,0.5330927088501145,25.44586268454511,0.27043441413068714,4.5665599669332835,16.587757325278876,2.302137628193572,3.289837714200815,0.5594343592783652,0.356829409033715,0.42971258941909246,0.5860969152174876,0.7889087881667896,0.5529710679322193,0.45088699321780884,0.3787351604538262,0.3478482973291825,0.3004898706108678,0.25437100712139843,0.2937118524751013,0.4529146002233272,17.494055555646067,15.996447923611633,19.769143119128035,20.56891326444525
11,0.41814868781217623,1.7078928543166074,17.994059039130914,12.722250958696069,67.18348706574912,98.08309172314623,176.95507067809646,2.190121372077471,1.017201490293343,29.656432669671496,0.459499283980343,3.7852728793935375,36.95563970900971,0.18807143446322563,0.5061930758266577,0.9551091233745869,10.926409626090043,0.305992630932816,6.023162037465697,30.179424509143633,2.062070191115789,1.3750807066820392,0.9642720732648196,0.5445476971478356,0.3136998083659484,0.5453582876655417,0.9757758611596576,0.8434815333622826,0.5784922182093137,0.5960211035954301,0.8792892064528793,0.6117777689991459,0.291787333829647,0.49722513108851646,0.8752668086610309,10.264412880250896,5.487001528977047,9.3374302544654,24.14177137545795
12,1.1571227989730155,3.9252779227789483,12.408268566560976,14.091906577929228,138.38842455348492,162.78651000586996,310.6322298454243,3.3696743255137585,1.2959603229926278,41.78336270078098,0.9935312238060812,7.220958554364318,165.79949124447273,0.7266088898769201,0.8883142477932299,1.359329148653043,61.84766771989123,0.7897333515538628,8.633037500252652,110.90536805012032,2.4182361771164627,2.6808223695819624,1.2816465868173512,1.0685315606992638,0.7921144169257837,0.7825845855644911,1.3954795387066228,1.0790402075982253,1.0292393370522936,1.0412756595259784,1.1280213475388294,0.9888985611496469,0.7852898195988385,0.8412186583573584,1.2125026829104695,48.22549788514732,42.28065912308538,41.92088076906639,52.37208160187152
13,0.8508737213422694,2.983037374116074,19.877857178254615,34.32728107305761,120.56139152488161,91.15175567346944,196.95263579546705,2.7668270159031003,0.7482156408050316,31.853162652799018,0.5616992695671266,5.7202726164576125,41.45340694569787,0.2186223389927308,0.6283602250933319,0.7774906598475604,23.401029975892328,0.6325223255454817,6.063942366910742,34.915441131565785,2.276815699657953,2.470862421663125,0.7444547003176016,0.6940887577694336,0.7537618123528883,0.6359801390228705,0.6645275252717574,0.9222748782330444,0.6417237318627644,0.7686160641616375,0.952762134588521,0.7117265838129929,0.6112278374893816,0.5882069195852254,0.7345000831957027,12.26648404855398,16.676871139624552,13.852213848219758,16.216152367488597
14,0.4508593706465064,1.7594453115747548,7.538697907667551,5.812526906850875,45.52186284006522,44.87702675120749,62.91531243197527,2.375709745271983,0.7699580503706505,18.79015162947138,0.7830970069165435,4.056252714371268,36.5624174261649,0.28595343699421855,0.17237536847388596,0.5748755199896675,9.32458534472585,0.4576950764802538,5.037623492234051,31.76774392123807,1.58787292644004,0.7647932231071155,0.986373091575547,0.3343176556269525,0.20013354743020995,0.48387974644389775,0.677596087929827,0.2676445517587847,0.9726183782283397,0.20654365016895515,0.5050310574997023,0.1896952704746766,0.5751010418013119,0.3108606283560828,0.5816313578480153,8.478095668884281,5.228008132892859,12.353703709859674,15.139252203314685
15,0.527471962761692,1.647485223836072,13.565112766610696,11.712795699822136,51.5814499741452,64.4660308668654,111.93410108604525,1.683445340635195,0.6162583692673832,15.004975699566577,0.33584953940895695,3.2070320423179783,34.552680144795026,0.2269115907474122,0.3318385484362341,0.6036369835331997,12.549564101994305,0.32659890831852784,4.6784888578529795,18.466237669572962,1.586871234817734,1.3390360662192855,0.6258143807739106,0.5219047101298765,0.3695892107223261,0.38046920452406824,0.6795746280051285,0.37938718182888165,0.33475871133535934,0.4716398940296035,0.5588226956912141,0.3645515280047831,0.2951510130166464,0.34013225637296307,0.5289852907493409,9.35737734750058,8.571779539768253,10.005937491610407,14.090493795201148
16,0.6476111624105105,1.3525294797430907,19.191925689679106,19.20460429925477,62.4918273695536,59.97119633331342,116.33625272600499,1.5183066835710521,0.6151101325612272,21.837028469138648,0.4500443144557315,2.6015822170478886,53.2897650506804,0.5516225770990679,0.3630218613738928,0.5625337083899653,19.801407523532887,0.3361702845112442,3.0985929984263185,23.87160151113191,1.1898540675161673,2.0685143193229143,0.5397719170609051,0.36614731283677704,0.3336076040306584,0.3449225734652757,0.6337229673431357,0.5526093508119968,0.43587118013081405,0.4389410823751131,0.5824818624365797,0.40227027699872914,0.32776644452149534,0.3103916434948282,0.5706415147561463,17.679565970211122,19.381974045886707,16.295724726928217,24.490409808848305
17,1.3216113542465053,2.245394381689751,26.81188368692648,36.080554299996855,91.13652680482247,73.95142119673648,134.55834960224198,2.2964758009085324,1.2161232513155573,42.76212725947845,0.6919940999799598,4.424686121713695,57.78014246113402,0.48377891293571823,0.42754358422793737,0.9805873562492315,22.20175129626563,0.5535587528399732,5.547254529934038,30.796276734414846,1.8529631155363115,2.6676466562213044,1.2453194492442397,0.43739832772056597,0.6147992227354779,0.508274219342495,1.0592742892800546,0.6168928496957955,0.6055870467920463,0.5302249532593745,0.7415043081929333,0.43366456603267034,0.5013830036926274,0.39926201323330507,0.8385708699889175,19.034764406469147,15.677698386271384,18.453943751473915,23.250893608164056
18,0.7869553309908311,2.691578616956439,17.606315791256712,17.233710024702575,80.59467913999846,66.28623719668978,137.66957439888526,1.9650833134662815,0.8130666646791668,19.05065084667702,0.4896417663878355,4.560593585677204,48.16487880875892,0.5209035570105637,0.41717308401329767,0.5967853122274428,18.65678410276057,0.4869033810878818,5.960984000777095,32.51238799437548,1.5496659860960702,1.6899402389205898,0.6938211848391889,0.5994563538087571,0.5801270981265408,0.4617704736097355,0.7708219506596239,0.45305045962406454,0.484131344369352,0.4303641145682837,0.47188292971929796,0.44126801935737264,0.46568188503526886,0.4035911748768553,0.5788156390272188,18.455784868655428,12.438664216614214,13.617782740085838,17.80121013910144
19,0.6530889869371971,2.0075202838701767,15.291572760908334,12.48909771261223,72.94845794341117,84.19086185146011,153.97305130100966,2.0931626372080148,0.8677723565768825,18.636075929627744,0.4362548440168663,3.955372122920551,50.72076668525436,0.22893658712550566,0.4571790799454186,0.7119884190728829,15.047175242369294,0.42932970182188746,4.340243610102567,36.24577574864578,1.6971752073619997,1.7514500771278503,0.47833581752762,0.47879291519613637,0.5305069704838284,0.49782456686412946,0.8714644710715841,0.5563839156110624,0.46345345351382417,0.5242227295324712,0.5775188604795761,0.43615994517602286,0.4254680665081286,0.45566257127382,0.6698588479662313,17.047969656770295,9.762055229580413,12.694011934682294,23.84000772882406
20,0.8018163816982282,1.1610136581042207,15.320787401701686,12.85815097434333,48.811911149613856,59.07078761753328,108.68642961023244,1.0675217675700426,0.49884904966217103,18.29235971941588,0.34718913010074315,2.128077989020622,57.30842021500409,0.26338351145306327,0.3274339856482354,0.59262557264281,13.815804405361884,0.2897630825033842,2.802932213544072,30.67977557536955,1.0551485130767484,1.464944743961775,0.601064873036175,0.3622757540298598,0.31755618411123254,0.25095648487063404,0.5289640196662371,0.43631996566222253,0.29968098246046415,0.4975709528201747,0.5838460137238869,0.35388233310963035,0.25719197061423554,0.3313354864352598,0.5213209902995026,19.85952500466627,13.375060180213326,18.365443563597115,25.47523088997847
