cluster3,AHM,bFFP,CMD,DD18,DD5,DD_0,DD_18,eFFP,EMT,Eref,EXT,FFP,MAP,MAR,MAT,MCMT,MSP,MWMT,NFFD,PAS,RH,SHM,TD,Tmin_sp,Tmin_su,Tmin_fa,Tmin_wi,Tmax_sp,Tmax_su,Tmax_fa,Tmax_wi,Tave_sp,Tave_su,Tave_fa,Tave_wi,PPT_sp,PPT_su,PPT_fa,PPT_wi,cluster15
0,16.68144420110801,134.4443836103624,142.19691056454027,242.41012466307276,2187.1555574273734,640.1610044174903,4050.144083183588,275.7782550913447,-33.04480991689131,771.5653919586703,36.700142258157435,141.33521918987722,1060.3821877807727,13.724361699675596,7.470781390386398,-6.42966035863977,471.1193564690027,20.49197317684909,174.87079776879304,184.4294558625337,61.28409048367775,43.80903713686608,26.921713555706408,0.3884451120595041,12.934657956474002,3.9209816749030364,-10.412517470301033,12.34789202106369,25.549235986323577,15.1287085392333,-0.09181266846361792,6.368179251522652,19.241885357391993,9.524799091544788,-5.252042777278271,261.1619028900869,285.4891668538485,282.7160639412998,231.01451594788858,5.96071522162324
1,12.709475235970046,147.8228046108802,69.64026125591204,88.84893020208432,1550.6905755410414,1185.2157531582072,5258.205474908376,263.06292254458344,-38.56305562949284,626.2597817407506,34.69523187485849,115.24322188325382,1087.699527036711,13.321505982561337,3.7289625519541505,-11.47189123891797,492.98427141131424,17.88332794168818,142.88135378063512,371.49703323027785,60.474851047275855,36.610406830326255,29.355195020574325,-3.2540446209809653,10.290893716344538,0.8489248786880358,-15.491093138961507,8.278016284132326,22.678907748271882,11.03536973717484,-4.555547593210978,2.5117754891724653,16.484981333988312,5.941976891000201,-10.023331900111693,246.78326406093242,305.98871439978706,290.98392743801315,243.93758522552773,3.4587539157674905
2,12.295849315248425,141.93707409018413,54.599773287463584,85.58524786797949,1640.4443038475226,656.8396799662568,4514.69316039912,275.32734917684894,-31.629032385622438,591.4231615854061,32.846511658559834,133.38481816863722,1291.6364427221322,13.537850337424235,5.770692132283932,-5.782232064006798,468.8113540801666,17.49533657584986,169.32318399304046,326.1511988084411,68.43776609065866,37.48554707580344,23.27739069687729,-1.0051067438192673,10.966045404017938,4.106331255134948,-9.107270618318642,7.90848326677022,21.269450925084225,12.673660484796681,-0.6438895259687079,3.4518648863581034,16.118163364836043,8.390106809723605,-4.87561302454736,299.4737896582177,279.1439756415833,343.640555182095,369.4200376975497,7.7951678595436755
